repo_id,full_name,language,track,target_date,commit_sha,total_loc,n_files,n_parse_errors,n_classes,n_methods,n_god_class,n_data_class,n_feature_envy,n_brain_method,n_tcc_sampled,design_smell_count,design_smell_density_per_kloc,implementation_smell_count,implementation_smell_density_per_kloc,status
587050620.0,stanfordnlp/dspy,Python,A1,2023-02-01T00:00:00+00:00,121c2a24a127b467cb2963256d276ca9952e0441,1519,24,0,14,56,0,0,0,4,0,0,0.0,4,2.633311389071758,ok
587050620.0,stanfordnlp/dspy,Python,A1,2023-03-01T00:00:00+00:00,7dd1137154a3d88cfa5a2a7934c87c0780827f23,2170,27,0,18,64,0,0,0,4,0,0,0.0,4,1.8433179723502304,ok
587050620.0,stanfordnlp/dspy,Python,A1,2023-04-01T00:00:00+00:00,7861f1d5bf17876ddeb008b353b684f10f100966,2916,34,0,24,85,0,0,0,5,0,0,0.0,5,1.7146776406035666,ok
587050620.0,stanfordnlp/dspy,Python,A1,2023-05-01T00:00:00+00:00,12d7f1106f2f524be161d35865a81e0ea016e929,2998,34,0,24,86,0,0,0,4,0,0,0.0,4,1.33422281521014,ok
587050620.0,stanfordnlp/dspy,Python,A1,2023-06-01T00:00:00+00:00,298fac8937fdf7326d1b85546ecd41f099ed33e2,3050,35,0,25,88,0,0,0,4,0,0,0.0,4,1.3114754098360657,ok
587050620.0,stanfordnlp/dspy,Python,A1,2023-07-01T00:00:00+00:00,ecce06f9cf3e5a9ea8f076e5aea9c6341cb247f9,3050,35,0,25,88,0,0,0,4,0,0,0.0,4,1.3114754098360657,ok
587050620.0,stanfordnlp/dspy,Python,A1,2023-08-01T00:00:00+00:00,3dea07ce46f1b2c21d2ca21993f2482671a17d10,3124,36,0,26,91,0,0,0,5,0,0,0.0,5,1.6005121638924455,ok
587050620.0,stanfordnlp/dspy,Python,A1,2023-09-01T00:00:00+00:00,a43ff05decefc8e00ffc242c10c91718001de3c2,5669,74,0,56,218,0,1,0,10,0,1,0.17639795378373613,10,1.7639795378373613,ok
587050620.0,stanfordnlp/dspy,Python,A1,2023-10-01T00:00:00+00:00,8a2845faa263d7db8139d3b95a43bd2125363ce4,5912,77,0,59,224,0,0,0,11,0,0,0.0,11,1.8606224627875507,ok
587050620.0,stanfordnlp/dspy,Python,A1,2023-11-01T00:00:00+00:00,e9dbb6d1384a8a728ee77c4d910fef25561e9781,7514,89,0,78,294,0,0,0,16,0,0,0.0,16,2.1293585307426137,ok
587050620.0,stanfordnlp/dspy,Python,A1,2023-12-01T00:00:00+00:00,62c601f06ba287b295a044710e088272d152155f,8175,92,0,87,308,0,0,1,16,0,0,0.0,17,2.079510703363914,ok
587050620.0,stanfordnlp/dspy,Python,A1,2024-01-01T00:00:00+00:00,11004c24de6aebe44c211cc14d714a432fb70db3,8759,95,0,91,321,0,0,1,18,0,0,0.0,19,2.1691973969631237,ok
587050620.0,stanfordnlp/dspy,Python,A1,2024-02-01T00:00:00+00:00,e893cb7485a1d812f1e663a7f3250f970c6b911f,11652,115,0,140,440,3,0,2,21,0,3,0.25746652935118436,23,1.97391005835908,ok
