repo_id,full_name,language,track,target_date,commit_sha,error
678526156.0,marimo-team/marimo,Python,A1,2025-03-01T00:00:00+00:00,bc7ae2e6a5a0d3495655bce0b273b4c313df3775,marimo-team/marimo@bc7ae2e6 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\bc7ae2e6a5a0d3495655bce0b273b4c313df3775 - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2025-04-01T00:00:00+00:00,07f43e0f8c2d388116edf6a9021086b56b815cb9,marimo-team/marimo@07f43e0f not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\07f43e0f8c2d388116edf6a9021086b56b815cb9 - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2025-05-01T00:00:00+00:00,2beb9c724ccb17eaa2dd041b79fdba8c3f3d2299,marimo-team/marimo@2beb9c72 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\2beb9c724ccb17eaa2dd041b79fdba8c3f3d2299 - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2025-06-01T00:00:00+00:00,85c575e14bf72f23397892a6d830c2e48ccc358c,marimo-team/marimo@85c575e1 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\85c575e14bf72f23397892a6d830c2e48ccc358c - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2025-07-01T00:00:00+00:00,145a96dddd98e1bf1b6f47ac02c503dbe956df5a,marimo-team/marimo@145a96dd not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\145a96dddd98e1bf1b6f47ac02c503dbe956df5a - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2025-08-01T00:00:00+00:00,ed9f0af7701e107e18e690c5abd1f7c1c683f624,marimo-team/marimo@ed9f0af7 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\ed9f0af7701e107e18e690c5abd1f7c1c683f624 - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2025-09-01T00:00:00+00:00,53801bc330aecc4cb9ca8740cc6126731bfc25e1,marimo-team/marimo@53801bc3 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\53801bc330aecc4cb9ca8740cc6126731bfc25e1 - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2025-10-01T00:00:00+00:00,29db9c012fbf264862abf0c58a26c75ce17c8fed,marimo-team/marimo@29db9c01 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\29db9c012fbf264862abf0c58a26c75ce17c8fed - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2025-11-01T00:00:00+00:00,c262318f0015c08d1a1dbe900c02f8b1dd852cac,marimo-team/marimo@c262318f not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\c262318f0015c08d1a1dbe900c02f8b1dd852cac - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2025-12-01T00:00:00+00:00,f82b9e55bf5a6ab247cf0b362c9038b0b6745d07,marimo-team/marimo@f82b9e55 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\f82b9e55bf5a6ab247cf0b362c9038b0b6745d07 - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2026-01-01T00:00:00+00:00,b70293a7f077ac30e981401fa99328777b76d48f,marimo-team/marimo@b70293a7 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\b70293a7f077ac30e981401fa99328777b76d48f - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2026-02-01T00:00:00+00:00,d4f8e5ab52a2885a52398562326f8044c454edfb,marimo-team/marimo@d4f8e5ab not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\d4f8e5ab52a2885a52398562326f8044c454edfb - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A1,2026-03-01T00:00:00+00:00,543bea433c4f203952ff8075dd62eba7e241116d,marimo-team/marimo@543bea43 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\543bea433c4f203952ff8075dd62eba7e241116d - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A2,2025-02-25T18:44:06+00:00,451981485d4c0fa72ebfca081342e16405909f7d,marimo-team/marimo@45198148 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\451981485d4c0fa72ebfca081342e16405909f7d - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A2,2025-03-04T18:44:06+00:00,48e57bdb48cad22fce17fb099ab3e8e66ce375cc,marimo-team/marimo@48e57bdb not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\48e57bdb48cad22fce17fb099ab3e8e66ce375cc - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A2,2025-03-11T18:44:06+00:00,b845f5d3e33b43a2d9850eb81d63dbebed5f26b1,marimo-team/marimo@b845f5d3 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\b845f5d3e33b43a2d9850eb81d63dbebed5f26b1 - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A2,2025-03-18T18:44:06+00:00,f98326c6b03e2df598c3c42a810458896a58ebd8,marimo-team/marimo@f98326c6 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\f98326c6b03e2df598c3c42a810458896a58ebd8 - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A2,2025-03-25T18:44:06+00:00,c85747ccb679e790ad48beae5e11833ee56cc675,marimo-team/marimo@c85747cc not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\c85747ccb679e790ad48beae5e11833ee56cc675 - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A2,2025-04-24T18:44:06+00:00,f32ebf855b19551f2bfa44114aa024f4a38c00fd,marimo-team/marimo@f32ebf85 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\f32ebf855b19551f2bfa44114aa024f4a38c00fd - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A2,2025-05-24T18:44:06+00:00,8a65a4a43fa0108e90dedf665aa7184db8d9eefd,marimo-team/marimo@8a65a4a4 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\8a65a4a43fa0108e90dedf665aa7184db8d9eefd - run materialize_snapshots.py (Phase 1e) first
678526156.0,marimo-team/marimo,Python,A2,2025-06-24T18:44:06+00:00,80a17194c84711eeca2bd9264ad6c09d07b44675,marimo-team/marimo@80a17194 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\marimo-team__marimo\80a17194c84711eeca2bd9264ad6c09d07b44675 - run materialize_snapshots.py (Phase 1e) first
