relpath,lineage_id,kind,status,first_qualified_name,last_qualified_name,first_commit,first_date,last_commit,last_date,modification_count,age_days,relative_churn,change_entropy,review_count,ended,had_rename_or_move,pre_touch_count,post_touch_count,pre_window_days,post_window_days,pre_churn_rate,post_churn_rate,repo_id,full_name,language
repo_dir_sync.py,0,class,ok,repo_dir_sync.OtherRepo,repo_dir_sync.OtherRepo,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,1,265,0.0040650406504065045,,,False,False,0,1,0.0,163.21,,0.0061270672912965935,953683578.0,oraios/serena,Python
repo_dir_sync.py,1,class,ok,repo_dir_sync.LibRepo,repo_dir_sync.LibRepo,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,1,265,0.019230769230769232,,,False,False,0,1,0.0,163.21,,0.0061270672912965935,953683578.0,oraios/serena,Python
repo_dir_sync.py,0,callable,ok,repo_dir_sync.popen,repo_dir_sync.popen,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,1,265,0.25,,,False,False,0,1,0.0,163.21,,0.0061270672912965935,953683578.0,oraios/serena,Python
repo_dir_sync.py,1,callable,ok,repo_dir_sync.call,repo_dir_sync.call,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,1,265,0.3333333333333333,,,False,False,0,1,0.0,163.21,,0.0061270672912965935,953683578.0,oraios/serena,Python
repo_dir_sync.py,2,callable,ok,repo_dir_sync.execute,repo_dir_sync.execute,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,1,265,0.06666666666666667,,,False,False,0,1,0.0,163.21,,0.0061270672912965935,953683578.0,oraios/serena,Python
repo_dir_sync.py,3,callable,ok,repo_dir_sync.gitLog,repo_dir_sync.gitLog,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,1,265,0.16666666666666666,,,False,False,0,1,0.0,163.21,,0.0061270672912965935,953683578.0,oraios/serena,Python
repo_dir_sync.py,4,callable,ok,repo_dir_sync.gitCommit,repo_dir_sync.gitCommit,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,1,265,0.25,,,False,False,0,1,0.0,163.21,,0.0061270672912965935,953683578.0,oraios/serena,Python
repo_dir_sync.py,5,callable,ok,repo_dir_sync.gitCommitWithMessageFromFile,repo_dir_sync.gitCommitWithMessageFromFile,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,1,265,0.2,,,False,False,0,1,0.0,163.21,,0.0061270672912965935,953683578.0,oraios/serena,Python
repo_dir_sync.py,6,callable,ok,repo_dir_sync.OtherRepo.__init__,repo_dir_sync.OtherRepo.__init__,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,1,265,0.14285714285714285,,,False,False,0,1,0.0,163.21,,0.0061270672912965935,953683578.0,oraios/serena,Python
repo_dir_sync.py,7,callable,ok,repo_dir_sync.OtherRepo.isSyncEstablished,repo_dir_sync.OtherRepo.isSyncEstablished,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,d58dbebce24641247e8e181223e079425b282f93,2025-11-23T15:57:41+01:00,1,265,0.5,,,False,False,0,1,0.0,163.21,,0.0061270672912965935,953683578.0,oraios/serena,Python
