repo_id,full_name,language,track,target_date,commit_sha,error
859956307.0,aipotheosis-labs/aci,Python,A1,2025-02-01T00:00:00+00:00,cc7e9915cf0d6e18306ac1a3bc1faee65c587528,aipotheosis-labs/aci@cc7e9915 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\cc7e9915cf0d6e18306ac1a3bc1faee65c587528 - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-02-23T20:42:43+00:00,4f4d7a0530e124eb7ffc3cdb51ef74afef840253,aipotheosis-labs/aci@4f4d7a05 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\4f4d7a0530e124eb7ffc3cdb51ef74afef840253 - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-03-23T20:42:43+00:00,b4ab28fb504dc549f3bea5b53aff8ea2cbaef072,aipotheosis-labs/aci@b4ab28fb not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\b4ab28fb504dc549f3bea5b53aff8ea2cbaef072 - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-03-30T20:42:43+00:00,bf3a4299c75813f215f6dad76b1cb92a254cd56e,aipotheosis-labs/aci@bf3a4299 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\bf3a4299c75813f215f6dad76b1cb92a254cd56e - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-04-06T20:42:43+00:00,f1f9dfea89c09124dc4588aa649fb5f6d68aa455,aipotheosis-labs/aci@f1f9dfea not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\f1f9dfea89c09124dc4588aa649fb5f6d68aa455 - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A1,2025-02-01T00:00:00+00:00,cc7e9915cf0d6e18306ac1a3bc1faee65c587528,aipotheosis-labs/aci@cc7e9915 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\cc7e9915cf0d6e18306ac1a3bc1faee65c587528 - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-02-23T20:42:43+00:00,4f4d7a0530e124eb7ffc3cdb51ef74afef840253,aipotheosis-labs/aci@4f4d7a05 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\4f4d7a0530e124eb7ffc3cdb51ef74afef840253 - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-03-23T20:42:43+00:00,b4ab28fb504dc549f3bea5b53aff8ea2cbaef072,aipotheosis-labs/aci@b4ab28fb not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\b4ab28fb504dc549f3bea5b53aff8ea2cbaef072 - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-03-30T20:42:43+00:00,bf3a4299c75813f215f6dad76b1cb92a254cd56e,aipotheosis-labs/aci@bf3a4299 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\bf3a4299c75813f215f6dad76b1cb92a254cd56e - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-04-06T20:42:43+00:00,f1f9dfea89c09124dc4588aa649fb5f6d68aa455,aipotheosis-labs/aci@f1f9dfea not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\f1f9dfea89c09124dc4588aa649fb5f6d68aa455 - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A1,2025-02-01T00:00:00+00:00,cc7e9915cf0d6e18306ac1a3bc1faee65c587528,aipotheosis-labs/aci@cc7e9915 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\cc7e9915cf0d6e18306ac1a3bc1faee65c587528 - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-02-23T20:42:43+00:00,4f4d7a0530e124eb7ffc3cdb51ef74afef840253,aipotheosis-labs/aci@4f4d7a05 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\4f4d7a0530e124eb7ffc3cdb51ef74afef840253 - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-03-23T20:42:43+00:00,b4ab28fb504dc549f3bea5b53aff8ea2cbaef072,aipotheosis-labs/aci@b4ab28fb not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\b4ab28fb504dc549f3bea5b53aff8ea2cbaef072 - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-03-30T20:42:43+00:00,bf3a4299c75813f215f6dad76b1cb92a254cd56e,aipotheosis-labs/aci@bf3a4299 not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\bf3a4299c75813f215f6dad76b1cb92a254cd56e - run materialize_snapshots.py (Phase 1e) first
859956307.0,aipotheosis-labs/aci,Python,A2,2025-04-06T20:42:43+00:00,f1f9dfea89c09124dc4588aa649fb5f6d68aa455,aipotheosis-labs/aci@f1f9dfea not materialized at C:\Users\kvrlv\Projects\Codebook_AIDev\data\snapshots\aipotheosis-labs__aci\f1f9dfea89c09124dc4588aa649fb5f6d68aa455 - run materialize_snapshots.py (Phase 1e) first
