repo_id,full_name,language,track,target_date,commit_sha,total_loc,n_files,n_parse_errors,n_classes,n_methods,class_loc_p50,class_loc_p90,method_loc_p50,method_loc_p90,cyclomatic_complexity_p50,cyclomatic_complexity_p90,pc_p50,pc_p90,wmc_p50,wmc_p90,lcom_p50,lcom_p90,dit_p50,dit_p90,fan_in_p50,fan_in_p90,fan_out_p50,fan_out_p90,status
653589102.0,567-labs/instructor,Python,A1,2023-07-01T00:00:00+00:00,730ff5e1e95047544c22a81a70de2468dd8bf7a2,1677,19,0,32,42,17.0,41.500000000000014,12.5,36.49999999999999,1.5,4.0,1.0,2.0,1.0,5.900000000000002,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,ok
653589102.0,567-labs/instructor,Python,A1,2023-08-01T00:00:00+00:00,0cb80886fa8063b629a8f7c10f7a25d6011a863c,2667,37,0,42,75,12.0,48.49999999999999,14.0,32.60000000000001,1.0,4.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.8999999999999986,1.0,2.0,ok
653589102.0,567-labs/instructor,Python,A1,2023-09-01T00:00:00+00:00,8a94b0f0a1811575d3699dc6b95fe28b6874f79b,3602,48,0,54,100,8.5,43.400000000000006,12.0,34.20000000000002,1.0,4.0,1.0,2.0,0.0,6.700000000000003,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,ok
653589102.0,567-labs/instructor,Python,A1,2023-10-01T00:00:00+00:00,a50b4405830d02b538810ab3d23a098aff73010a,5699,69,0,87,146,7.0,46.00000000000003,12.5,32.5,1.0,4.0,1.0,3.0,0.0,7.400000000000006,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2023-11-01T00:00:00+00:00,03eb1704dcf09f6aa3617f10c263fb9908d21818,6338,76,0,98,169,7.0,45.499999999999986,12.0,32.20000000000002,1.0,4.0,1.0,3.0,0.0,7.299999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2023-12-01T00:00:00+00:00,1942f3347f41293f585d136115470df48685db74,7627,88,0,126,200,6.0,36.0,13.0,35.0,1.0,4.0,1.0,3.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-01-01T00:00:00+00:00,4147b1006a1649720998ec1192ff60056e9ee3f3,8890,103,0,144,228,6.0,30.700000000000017,13.0,35.0,1.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-02-01T00:00:00+00:00,ef76cfe97b4ef984bf1c4294e2d90e0d088b5f6e,10068,114,0,159,267,6.0,31.800000000000068,13.0,33.0,2.0,5.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.20000000000001705,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-03-01T00:00:00+00:00,3804ec6ac530bdd54f869d64768093eb881cb996,11719,133,0,185,328,6.0,30.599999999999994,12.0,32.0,1.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-04-01T00:00:00+00:00,ce579ebb2d9d4fd50f16d8d11071f65977a5c455,13051,148,0,196,369,5.0,30.0,13.0,32.19999999999999,1.0,5.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-05-01T00:00:00+00:00,3c9820bd5cbdec0ef74ad9a836c0578b364f58a7,15008,162,0,218,428,5.0,28.600000000000023,13.0,32.30000000000001,1.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-06-01T00:00:00+00:00,081418d59a397b38a1b66fe58a64ef94f9124a6b,16973,192,0,256,494,5.0,26.5,13.0,31.0,1.0,4.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-07-01T00:00:00+00:00,d99d18b2b93b165d28fd755cef9141aa142c5b01,17457,197,0,263,524,5.0,26.80000000000001,13.0,30.0,1.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-08-01T00:00:00+00:00,840737777a919f9a5fcf1505edee0f04b0b9b03f,18774,208,0,272,582,5.0,27.900000000000006,13.0,30.0,1.0,4.0,1.0,3.0,0.0,2.9000000000000057,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-09-01T00:00:00+00:00,06fc5a38ecfc25241285ba43c42715447e684ccc,18700,209,0,270,582,5.0,27.099999999999994,13.0,30.0,1.0,3.0,1.0,3.0,0.0,2.0999999999999943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-10-01T00:00:00+00:00,db87832d2b019e276b941c10e2aaf23337c0d653,19794,218,0,279,612,5.0,28.0,13.0,31.0,1.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-11-01T00:00:00+00:00,a54ea2d01beac03fa0128112198565f55eac3f75,23880,247,0,295,802,5.0,28.0,13.0,32.0,1.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2024-12-01T00:00:00+00:00,4c4a1ce106538a8f20fb2d81ef3f25cfbb3be40d,25026,261,0,317,830,4.0,26.400000000000034,14.0,32.10000000000002,1.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-01-01T00:00:00+00:00,887316c8267df621b985c736a2ebba504edf2399,25170,261,0,318,833,4.0,27.30000000000001,14.0,33.0,1.0,4.0,1.0,3.0,0.0,2.3000000000000114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-02-01T00:00:00+00:00,f86df783bb2ea160f73b8dd37a318d6e448557ea,25172,261,0,318,833,4.0,27.30000000000001,14.0,33.0,1.0,4.0,1.0,3.0,0.0,2.3000000000000114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-03-01T00:00:00+00:00,429392538e996bb0180bec467677bb9e099a0467,25172,261,0,318,833,4.0,27.30000000000001,14.0,33.0,1.0,4.0,1.0,3.0,0.0,2.3000000000000114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-04-01T00:00:00+00:00,924909392522d57d9a5282976f3273cc79d9c4a1,29535,290,0,351,997,5.0,31.0,15.0,33.0,1.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-05-01T00:00:00+00:00,795c3cf3e5390381ae7d39fb3d827468f39c97a9,30179,293,0,362,1023,4.5,31.0,15.0,33.0,1.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-06-01T00:00:00+00:00,fe151f49267ea90c8a1f660df2c01e51520ae360,32943,303,0,382,1095,4.0,31.0,15.0,34.60000000000002,1.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-07-01T00:00:00+00:00,05de0f3548ee318f5cb9d9a010cef027147b7443,36349,312,0,396,1206,4.0,32.0,15.0,36.0,1.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-08-01T00:00:00+00:00,56520508f7b575172c717d2f237580e257689602,43028,358,0,409,1335,5.0,42.39999999999998,15.0,41.0,1.0,5.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-09-01T00:00:00+00:00,e6fd592b1b28122c09a13b63015b700e0e44ac7b,43241,360,0,406,1345,5.0,43.0,16.0,41.0,1.0,5.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-10-01T00:00:00+00:00,7ad1cd9764c345e5190384af1547729b38eafe42,44363,367,0,410,1377,5.0,44.500000000000114,16.0,41.0,1.0,5.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-11-01T00:00:00+00:00,0c2aff2453345e20690495ca714c8c3d7a85e2d4,45375,373,0,413,1410,5.0,48.00000000000006,16.0,41.0,1.0,5.0,1.0,3.0,0.0,5.800000000000011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2025-12-01T00:00:00+00:00,130c034c4b7ec9fe6b7d06ad836fa1318f78fd43,44732,341,0,381,1340,6.0,61.0,16.0,44.0,1.0,5.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2026-01-01T00:00:00+00:00,1f621067bea51aae30799a84c4be0d08017cb316,45631,342,0,381,1372,6.0,61.0,16.0,44.0,1.0,5.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2026-02-01T00:00:00+00:00,c6f9ef5d9495cc2d5c9e95328eac68fd0c409184,49121,352,0,399,1479,6.0,70.0,16.0,42.0,1.0,5.0,1.0,3.0,0.0,6.199999999999989,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A1,2026-03-01T00:00:00+00:00,e45280d9d15942fdf86f87d5f10dcc1522b49c48,49467,363,0,399,1497,6.0,70.0,16.0,42.0,1.0,5.0,1.0,3.0,0.0,6.199999999999989,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A2,2024-03-04T16:03:56+00:00,ed2a70254a71f67785828a8bb057acb5d73d01ba,11746,133,0,185,330,6.0,30.599999999999994,12.5,32.0,1.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A2,2024-04-04T16:03:56+00:00,06e309d369d02db171d502fcdb3a303c7563c40d,13815,155,0,204,403,5.0,30.0,13.0,31.80000000000001,1.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A2,2024-05-04T16:03:56+00:00,ef0d0b0e638754cb7894578dec1caa5d9256b076,15392,167,0,226,441,5.0,28.0,13.0,32.0,1.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A2,2024-06-04T16:03:56+00:00,081418d59a397b38a1b66fe58a64ef94f9124a6b,16973,192,0,256,494,5.0,26.5,13.0,31.0,1.0,4.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A2,2024-07-04T16:03:56+00:00,8c41c2f38ff1703116ba2efb496869bd36d1c9b1,17469,198,0,263,525,5.0,26.80000000000001,13.0,30.0,1.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
653589102.0,567-labs/instructor,Python,A2,2024-08-04T16:03:56+00:00,070e518b2afb737be337b0d7332bddad25e3f8ce,18774,208,0,272,582,5.0,27.900000000000006,13.0,30.0,1.0,4.0,1.0,3.0,0.0,2.9000000000000057,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,ok
