repo_id,full_name,language,track,target_date,commit_sha,total_loc,n_files,n_parse_errors,n_classes,n_methods,class_loc_p50,class_loc_p90,method_loc_p50,method_loc_p90,cyclomatic_complexity_p50,cyclomatic_complexity_p90,pc_p50,pc_p90,wmc_p50,wmc_p90,lcom_p50,lcom_p90,dit_p50,dit_p90,fan_in_p50,fan_in_p90,fan_out_p50,fan_out_p90,status
65080725.0,microsoft/testfx,C#,A1,2022-01-01T00:00:00+00:00,63dbbbf691d3b5687e2eee4a04f74d2a79972167,70506,446,0,580,3045,34.5,263.1,9,27,1,3,0,3,3,23.100000000000023,0,28,0,1,1,9.100000000000023,1,7.100000000000023,ok
65080725.0,microsoft/testfx,C#,A1,2022-02-01T00:00:00+00:00,0d36ac9224c902dfaf6b4056df921529bbcc94dd,70506,446,0,580,3045,34.5,263.1,9,27,1,3,0,3,3,23.100000000000023,0,28,0,1,1,9.100000000000023,1,7.100000000000023,ok
65080725.0,microsoft/testfx,C#,A1,2022-03-01T00:00:00+00:00,38f50b554d380863208d37530fdab05eb3064994,70946,446,0,580,3064,34.5,263.1,9,27,1,3,0,3,3,23.100000000000023,0,28,0,1,1,9.100000000000023,1,7.100000000000023,ok
65080725.0,microsoft/testfx,C#,A1,2022-04-01T00:00:00+00:00,38f50b554d380863208d37530fdab05eb3064994,70946,446,0,580,3064,34.5,263.1,9,27,1,3,0,3,3,23.100000000000023,0,28,0,1,1,9.100000000000023,1,7.100000000000023,ok
65080725.0,microsoft/testfx,C#,A1,2022-05-01T00:00:00+00:00,3310be8dbf9c0ec5384e534a3000bc0ccc332f6e,71005,446,0,581,3075,34,263,9,27,1,3,0,3,3,24,0,28,0,1,1,9,1,7,ok
65080725.0,microsoft/testfx,C#,A1,2022-06-01T00:00:00+00:00,26105476f70317c8c6ad868527f63d9c966e521f,71005,446,0,581,3075,34,263,9,27,1,3,0,3,3,24,0,28,0,1,1,9,1,7,ok
65080725.0,microsoft/testfx,C#,A1,2022-07-01T00:00:00+00:00,9682764dff32b6774d0dd35cc58e467dfcb3a6e7,71123,446,0,581,3084,34,263,9,27,1,3,0,3,3,24,0,28,0,1,1,9,1,7,ok
65080725.0,microsoft/testfx,C#,A1,2022-08-01T00:00:00+00:00,4df23c0b5c777ee31b2f970326bd64191e2bb24a,71105,446,0,581,3077,34,263,9,27,1,3,0,3,3,24,0,28,0,1,1,9,1,7,ok
65080725.0,microsoft/testfx,C#,A1,2022-09-01T00:00:00+00:00,83d2a5b09790c9d4afdcb8ad98598b6ab983c74b,63771,396,0,527,2745,31,258.40000000000003,9,26.59999999999991,1,3,0,3,3,22,0,25.400000000000034,0,1,1,9,1,8,ok
65080725.0,microsoft/testfx,C#,A1,2022-10-01T00:00:00+00:00,c310109d671c23480a1dc4545f4beaec2f29b445,58816,365,0,468,2323,28.5,256.4000000000001,8,25,1,3,0,3,2,20.30000000000001,0,28,0,1,1,10.300000000000011,1,6,ok
