repo_id,full_name,language,track,target_date,commit_sha,error
2928944.0,Azure/azure-sdk-for-net,C#,A1,2023-06-01T00:00:00+00:00,c6fabaad6c0559c7f536d554ce39331f2cac580e,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\Azure__azure-sdk-for-net\\c6fabaad6c0559c7f536d554ce39331f2cac580e']' timed out after 120 seconds"
2928944.0,Azure/azure-sdk-for-net,C#,A1,2023-07-01T00:00:00+00:00,99919ddeb2bee0f393546ffbb7157930c7869b30,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\Azure__azure-sdk-for-net\\99919ddeb2bee0f393546ffbb7157930c7869b30']' timed out after 120 seconds"
2928944.0,Azure/azure-sdk-for-net,C#,A1,2023-10-01T00:00:00+00:00,fd461551f8423a2e1dafc902baa9767755ae380d,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\Azure__azure-sdk-for-net\\fd461551f8423a2e1dafc902baa9767755ae380d']' timed out after 120 seconds"
2928944.0,Azure/azure-sdk-for-net,C#,A1,2024-01-01T00:00:00+00:00,b2ea67a5afbdb11a6d7201274d028a616ae7858e,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\Azure__azure-sdk-for-net\\b2ea67a5afbdb11a6d7201274d028a616ae7858e']' timed out after 120 seconds"
2928944.0,Azure/azure-sdk-for-net,C#,A1,2024-02-01T00:00:00+00:00,c027985bed0680e5af986e05c5e48fc74053af5d,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\Azure__azure-sdk-for-net\\c027985bed0680e5af986e05c5e48fc74053af5d']' timed out after 120 seconds"
2928944.0,Azure/azure-sdk-for-net,C#,A1,2024-03-01T00:00:00+00:00,e81bdbf0f0da56a76bb9d30b31502bb9551e4998,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\Azure__azure-sdk-for-net\\e81bdbf0f0da56a76bb9d30b31502bb9551e4998']' timed out after 120 seconds"
2928944.0,Azure/azure-sdk-for-net,C#,A1,2024-04-01T00:00:00+00:00,47a7099bd35293a864a6bdcc6b7640bbad3fdbda,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\Azure__azure-sdk-for-net\\47a7099bd35293a864a6bdcc6b7640bbad3fdbda']' timed out after 120 seconds"
2928944.0,Azure/azure-sdk-for-net,C#,A1,2024-05-01T00:00:00+00:00,e8b7a3dcc2c048c03de14f47f954e47a3a695edf,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\Azure__azure-sdk-for-net\\e8b7a3dcc2c048c03de14f47f954e47a3a695edf']' timed out after 120 seconds"
2928944.0,Azure/azure-sdk-for-net,C#,A1,2024-06-01T00:00:00+00:00,0aaf0db51cdf34172f33ee7f519de1e99b5f2820,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\Azure__azure-sdk-for-net\\0aaf0db51cdf34172f33ee7f519de1e99b5f2820']' timed out after 120 seconds"
2928944.0,Azure/azure-sdk-for-net,C#,A1,2024-07-01T00:00:00+00:00,1f24dd7d4203708601999ce95e5674e6abd6c389,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\Azure__azure-sdk-for-net\\1f24dd7d4203708601999ce95e5674e6abd6c389']' timed out after 120 seconds"
