repo_id,full_name,language,track,target_date,commit_sha,error
210716005.0,dotnet/runtime,C#,A1,2022-01-01T00:00:00+00:00,260a3069f38f48f7b562aada0b3839ed61d92f10,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\dotnet__runtime\\260a3069f38f48f7b562aada0b3839ed61d92f10']' timed out after 120 seconds"
210716005.0,dotnet/runtime,C#,A1,2022-03-01T00:00:00+00:00,b4c746b7712e887af066d66d1ec777be6283f6f9,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\dotnet__runtime\\b4c746b7712e887af066d66d1ec777be6283f6f9']' timed out after 120 seconds"
210716005.0,dotnet/runtime,C#,A1,2022-04-01T00:00:00+00:00,9b2e2a830a4e2e67c920aa200329533baba5c363,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\dotnet__runtime\\9b2e2a830a4e2e67c920aa200329533baba5c363']' timed out after 120 seconds"
210716005.0,dotnet/runtime,C#,A1,2022-05-01T00:00:00+00:00,5c2a738137021194045a891701c576e29d4b8303,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\dotnet__runtime\\5c2a738137021194045a891701c576e29d4b8303']' timed out after 120 seconds"
210716005.0,dotnet/runtime,C#,A1,2022-06-01T00:00:00+00:00,8a043bf7adb0fbf5e60a8dd557c98686bc0a8377,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\dotnet__runtime\\8a043bf7adb0fbf5e60a8dd557c98686bc0a8377']' timed out after 120 seconds"
210716005.0,dotnet/runtime,C#,A1,2022-07-01T00:00:00+00:00,b7c8919f229be5140e4de3ac451a1b1488665169,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\dotnet__runtime\\b7c8919f229be5140e4de3ac451a1b1488665169']' timed out after 120 seconds"
210716005.0,dotnet/runtime,C#,A1,2022-08-01T00:00:00+00:00,d07b800e52a67638dde5ec89f390706ea30c4c19,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\dotnet__runtime\\d07b800e52a67638dde5ec89f390706ea30c4c19']' timed out after 120 seconds"
210716005.0,dotnet/runtime,C#,A1,2022-09-01T00:00:00+00:00,7922d61f2e82cdcb5110c2a730a3547fe698c594,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\dotnet__runtime\\7922d61f2e82cdcb5110c2a730a3547fe698c594']' timed out after 120 seconds"
210716005.0,dotnet/runtime,C#,A1,2022-10-01T00:00:00+00:00,ecf111211ea4b7626deac65173f3cd7fe40e794c,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\dotnet__runtime\\ecf111211ea4b7626deac65173f3cd7fe40e794c']' timed out after 120 seconds"
210716005.0,dotnet/runtime,C#,A1,2022-11-01T00:00:00+00:00,05671f8e4ac6ee921ca314a189912ddaee22b8f8,"Command '['dotnet', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\src\\inhouse\\roslyn_tool\\bin\\Release\\net8.0\\roslyn_tool.dll', 'C:\\Users\\kvrlv\\Projects\\Codebook_AIDev\\data\\snapshots\\dotnet__runtime\\05671f8e4ac6ee921ca314a189912ddaee22b8f8']' timed out after 120 seconds"
